# integrated_xsct_v_R_simple_K110.sh
# LO_y_0.0
0.05 45.8711 5.59588 63.8879
0.1 69.484 39.6275 80.7337
0.2 93.2355 73.8617 97.7039
0.4 117.727 109.161 118.887
0.6 133.041 126.069 133.771
1.0 154.93 141.669 163.195


# NLO_mult_y_1.0
R central min max
0.03 -5.82002 -21.6458 12.6341
0.05 16.3914 0.0328965 29.6693
0.1 46.387 32.9994 57.0644
0.2 76.5587 65.222 85.1061
0.4 107.67 96.8895 114.989
0.6 127.124 115.753 134.413
1.0 154.93 141.669 163.195


# NLO_mult_narrowband_y_1.0
R central min max
0.03 -5.82002 -26.0278 8.82664
0.05 16.3914 0.114583 27.4193
0.1 46.387 35.4166 52.5279
0.2 76.5587 70.9063 77.9286
0.4 107.67 102.54 108.784
0.6 127.124 118.652 130.458
1.0 154.93 141.669 163.195


# NLO+LLR_y_1.0
R central min max
0.03 45.6964 37.8218 52.3109
0.05 55.9618 47.7818 62.5099
0.1 72.1093 63.6251 78.3461
0.2 91.207 82.4067 96.9556
0.4 114.07 104.52 119.556
0.6 130.013 119.438 135.96
1.0 154.93 141.669 163.195


# NLO+LLR_narrowband_y_1.0
R central min max
0.03 45.6964 39.9065 48.6576
0.05 55.9618 50.601 58.0677
0.1 72.1093 67.796 72.8165
0.2 91.207 88.189 91.9885
0.4 114.07 108.017 115.05
0.6 130.013 121.365 133.313
1.0 154.93 141.669 163.195


# NLO+LLR_mB_y_1.0
R central min max
0.03 45.0789 36.8436 52.1292
0.05 55.2186 46.546 62.3544
0.1 71.1596 61.9605 78.2715
0.2 90.0402 80.2903 97.0406
0.4 112.814 102.238 119.826
0.6 128.954 117.557 136.219
1.0 154.93 141.669 163.195


# NLO+LLR_mB_narrowband_y_1.0
R central min max
0.03 45.0789 39.8094 47.8369
0.05 55.2186 50.4879 57.1111
0.1 71.1596 67.6265 71.9168
0.2 90.0402 86.9348 90.9737
0.4 112.814 106.407 114.32
0.6 128.954 120.025 132.87
1.0 154.93 141.669 163.195


# NLO+LLR_R015_y_1.0
R central min max
0.03 42.0789 33.4626 49.65
0.05 52.182 43.0233 59.981
0.1 68.1569 58.3124 76.1692
0.2 87.1482 76.5688 95.3768
0.4 109.943 98.2494 118.77
0.6 125.8 112.965 135.561
1.0 150.369 134.89 162.951


# NLO+LLR_R015_mB_y_1.0
R central min max
0.03 40.4697 31.4242 48.8196
0.05 50.2046 40.4068 59.0926
0.1 65.5848 54.7591 75.2293
0.2 83.9089 71.9764 94.4317
0.4 106.156 92.8572 117.865
0.6 122.023 107.642 134.716
1.0 147.744 131.304 162.334


# pseudo_NNLO_y_1.0
R central min max
0.03 12.5839 12.41 17.0283
0.05 31.1602 30.9727 34.0371
0.1 56.4323 56.2019 57.619
0.2 83.6505 81.438 84.2172
0.4 115.399 109.284 117.766
0.6 137.089 127.856 141.683
1.0 170.424 155.836 179.514


# NNLO_mult_y_1.0
R central min max
0.03 -2.32902 -2.20792 -2.24842
0.05 17.021 15.5424 19.4486
0.1 43.4141 39.5773 47.1589
0.2 72.477 65.8983 77.5214
0.4 107.588 98.0922 113.903
0.6 132.113 120.677 139.394
1.0 170.424 155.836 179.514


# NNLO_mult_narrowband_y_1.0
R central min max
0.03 -2.32902 -2.48928 0.583834
0.05 17.021 16.8077 18.9677
0.1 43.4141 42.3009 44.8553
0.2 72.477 69.0372 74.1323
0.4 107.588 100.748 111.032
0.6 132.113 122.462 137.436
1.0 170.424 155.836 179.514


# NNLO+LLR_multA_y_1.0
R central min max
0.03 36.2293 30.374 41.3772
0.05 47.5097 40.9664 53.0522
0.1 65.4237 58.1262 71.2506
0.2 87.302 79.2278 93.1524
0.4 115.463 105.986 121.658
0.6 136.28 125.229 143.195
1.0 170.424 155.836 179.514


# NNLO+LLR_multA_narrowband_y_1.0
R central min max
0.03 36.2293 30.6402 39.4638
0.05 47.5097 42.4629 49.8748
0.1 65.4237 61.4412 66.2903
0.2 87.302 84.579 87.7153
0.4 115.463 109.547 116.974
0.6 136.28 127.251 140.441
1.0 170.424 155.836 179.514


# NNLO+LLR_multB_y_1.0
R central min max
0.03 30.5167 26.1512 34.4508
0.05 41.7647 36.7058 46.0781
0.1 59.6937 53.4709 64.564
0.2 81.8714 74.1238 87.423
0.4 111.209 101.339 117.7
0.6 133.372 121.816 140.715
1.0 170.424 155.836 179.514


# NNLO+LLR_multB_narrowband_y_1.0
R central min max
0.03 30.5167 28.4694 31.585
0.05 41.7647 40.1494 42.315
0.1 59.6937 57.8791 60.3204
0.2 81.8714 77.8537 82.8032
0.4 111.209 104.064 114.49
0.6 133.372 123.6 138.661
1.0 170.424 155.836 179.514


# NNLO+LLR_combined_y_1.0
R central min max
0.03 36.2293 30.2662 41.3772
0.05 47.5097 40.9664 53.0522
0.1 65.4237 58.1262 71.2506
0.2 87.302 79.2278 93.1524
0.4 115.463 105.986 121.658
0.6 136.28 125.229 143.195
1.0 170.424 155.836 179.514


# NNLO+LLR_R015_y_1.0
R central min max
0.03 36.7672 27.2998 43.2912
0.05 48.0752 38.0781 55.3081
0.1 66.0763 55.3189 74.0006
0.2 88.0214 76.7004 96.4101
0.4 116.053 104.214 125.189
0.6 136.645 123.281 146.637
1.0 170.237 153.546 182.451


# NNLO+LLR_R015_multB_y_1.0
R central min max
0.03 27.2999 22.7066 31.816
0.05 38.0793 32.4964 43.4802
0.1 55.3266 48.0949 62.1584
0.2 76.7653 67.4059 85.3986
0.4 105.428 93.1899 116.474
0.6 127.302 112.875 140.228
1.0 164.286 146.092 180.467


# NNLO+LLR_mexpB_y_1.0
R central min max
0.03 34.5665 31.6287 36.0645
0.05 45.285 42.9309 46.0824
0.1 62.611 60.8681 63.2734
0.2 84.1152 80.1795 84.9621
0.4 112.437 105.282 115.556
0.6 133.918 124.129 139.147
1.0 170.424 155.836 179.514


# LO_y_1.5
R central min max
0.03 94.8018 74.3438 123.184
0.05 94.8018 74.3438 123.184
0.1 94.8018 74.3438 123.184
0.2 94.8018 74.3438 123.184
0.4 94.8018 74.3438 123.184
0.6 94.8018 74.3438 123.184
1.0 94.8018 74.3438 123.184


# NLO_y_1.5
R central min max
0.03 24.8753 -12.0151 42.1354
0.05 37.8389 6.78113 51.3369
0.1 55.5486 32.4659 63.9045
0.2 73.4637 58.4437 76.6514
0.4 91.8993 85.1778 92.7905
0.6 103.492 97.9301 104.031
1.0 120.105 109.712 126.409


# NLO_mult_y_1.5
R central min max
0.03 -0.534024 -12.6756 13.0561
0.05 15.8886 3.54548 25.8976
0.1 38.3237 28.1298 46.4099
0.2 61.0188 52.2669 67.5259
0.4 84.3734 75.9341 89.976
0.6 99.0591 90.1305 104.639
1.0 120.105 109.712 126.409


# NLO_mult_narrowband_y_1.5
R central min max
0.03 -0.534024 -15.4834 10.1609
0.05 15.8886 3.82261 23.916
0.1 38.3237 30.19 42.7064
0.2 61.0188 56.8123 61.8996
0.4 84.3734 80.1907 85.2695
0.6 99.0591 92.3282 101.655
1.0 120.105 109.712 126.409


# NLO+LLR_y_1.5
R central min max
0.03 37.1681 30.9387 42.3195
0.05 45.0563 38.6488 50.0967
0.1 57.4043 50.7954 62.1538
0.2 71.9322 65.066 76.2851
0.4 89.1975 81.7212 93.3398
0.6 101.252 92.957 105.763
1.0 120.105 109.712 126.409


# NLO+LLR_narrowband_y_1.5
R central min max
0.03 37.1681 32.5692 39.3775
0.05 45.0563 40.8198 46.5747
0.1 57.4043 54.0065 57.886
0.2 71.9322 69.4953 72.5404
0.4 89.1975 84.3487 89.9758
0.6 101.252 94.4084 103.785
1.0 120.105 109.712 126.409


# NLO+LLR_mB_y_1.5
R central min max
0.03 36.664 30.1239 42.1853
0.05 44.4382 37.6023 49.982
0.1 56.6217 49.4032 62.108
0.2 70.9935 63.344 76.3743
0.4 88.1981 79.8905 93.5759
0.6 100.421 91.4676 105.982
1.0 120.105 109.712 126.409


# NLO+LLR_mB_narrowband_y_1.5
R central min max
0.03 36.664 32.5142 38.7072
0.05 44.4382 40.7498 45.7811
0.1 56.6217 53.8926 57.2132
0.2 70.9935 68.3849 71.7385
0.4 88.1981 83.0566 89.4073
0.6 100.421 93.3459 103.447
1.0 120.105 109.712 126.409


# NLO+LLR_R015_y_1.5
R central min max
0.03 34.3781 27.5131 40.316
0.05 42.1983 34.9832 48.2397
0.1 54.4692 46.7771 60.6074
0.2 68.9475 60.6971 75.2134
0.4 86.1775 77.056 92.8752
0.6 98.1649 88.1416 105.582
1.0 116.742 104.655 126.361


# NLO+LLR_R015_mB_y_1.5
R central min max
0.03 33.0621 25.816 39.6856
0.05 40.5724 32.7966 47.5675
0.1 52.3769 43.846 59.9152
0.2 66.3601 56.9864 74.5501
0.4 83.1871 72.7575 92.2651
0.6 95.21 83.9411 105.028
1.0 114.709 101.853 125.952


# pseudo_NNLO_y_1.5
R central min max
0.03 12.0069 11.8073 15.2868
0.05 25.0769 24.8061 27.4816
0.1 44.3961 43.5574 45.4829
0.2 65.8768 64.2412 66.3492
0.4 90.3039 85.4048 92.0821
0.6 106.487 99.2612 109.874
1.0 132.116 120.683 139.05


# NNLO_mult_y_1.5
R central min max
0.03 0.150926 0.161688 -0.829064
0.05 13.544 12.318 15.815
0.1 33.8809 30.6267 37.141
0.2 57.154 51.8374 61.1975
0.4 84.3385 76.8332 89.2111
0.6 102.58 93.5996 108.154
1.0 132.116 120.683 139.05


# NNLO_mult_narrowband_y_1.5
R central min max
0.03 0.150926 -0.0288233 1.87648
0.05 13.544 13.2432 14.5956
0.1 33.8809 33.4066 34.3352
0.2 57.154 54.6153 58.1919
0.4 84.3385 78.8661 86.9547
0.6 102.58 95.0077 106.572
1.0 132.116 120.683 139.05


# NNLO+LLR_multA_y_1.5
R central min max
0.03 29.4537 24.8722 33.4219
0.05 37.7825 32.8169 41.8961
0.1 51.5212 46.0511 55.744
0.2 68.6551 62.4941 72.9457
0.4 90.3185 82.8975 94.9792
0.6 105.908 97.3047 111.052
1.0 132.116 120.683 139.05


# NNLO+LLR_multA_narrowband_y_1.5
R central min max
0.03 29.4537 24.8718 32.0072
0.05 37.7825 33.466 39.68
0.1 51.5212 47.961 52.2776
0.2 68.6551 66.4395 69.0298
0.4 90.3185 85.5735 91.467
0.6 105.908 98.8254 108.996
1.0 132.116 120.683 139.05


# NNLO+LLR_multB_y_1.5
R central min max
0.03 24.8396 21.2706 28.03
0.05 33.0054 28.9287 36.4129
0.1 46.7681 41.7798 50.6472
0.2 64.3207 58.1551 68.6723
0.4 87.0214 79.2358 92.0191
0.6 103.566 94.4942 109.185
1.0 132.116 120.683 139.05


# NNLO+LLR_multB_narrowband_y_1.5
R central min max
0.03 24.8396 23.1578 25.716
0.05 33.0054 31.6298 33.459
0.1 46.7681 45.4381 47.2324
0.2 64.3207 61.2156 65.0765
0.4 87.0214 81.3167 89.5351
0.6 103.566 95.8892 107.555
1.0 132.116 120.683 139.05


# NNLO+LLR_combined_y_1.5
R central min max
0.03 29.4537 24.7808 33.4219
0.05 37.7825 32.8169 41.8961
0.1 51.5212 46.0511 55.744
0.2 68.6551 62.4941 72.9457
0.4 90.3185 82.8975 94.9792
0.6 105.908 97.3047 111.052
1.0 132.116 120.683 139.05


# NNLO+LLR_R015_y_1.5
R central min max
0.03 29.8748 22.1966 34.9031
0.05 38.309 30.0106 43.6884
0.1 52.1373 43.2815 57.9364
0.2 69.2785 60.3034 75.4903
0.4 90.8134 81.6109 97.6872
0.6 106.258 95.903 113.719
1.0 132.016 118.991 141.292


# NNLO+LLR_R015_multB_y_1.5
R central min max
0.03 22.1966 18.421 25.8811
0.05 30.0107 25.5227 34.2874
0.1 43.2826 37.4973 48.6958
0.2 60.3466 52.9269 67.1311
0.4 82.6155 72.9925 91.1994
0.6 98.9515 87.6521 108.931
1.0 127.529 113.302 139.996


# NNLO+LLR_mexpB_y_1.5
R central min max
0.03 28.1264 25.7864 29.2859
0.05 36.0486 34.12 36.6509
0.1 49.304 47.8546 49.8031
0.2 66.1562 63.0685 66.9059
0.4 87.9822 82.2659 90.3807
0.6 104.023 96.3267 107.974
1.0 132.116 120.683 139.05


# LO_y_2.0
R central min max
0.03 65.0759 50.6828 85.2227
0.05 65.0759 50.6828 85.2227
0.1 65.0759 50.6828 85.2227
0.2 65.0759 50.6828 85.2227
0.4 65.0759 50.6828 85.2227
0.6 65.0759 50.6828 85.2227
1.0 65.0759 50.6828 85.2227


# NLO_y_2.0
R central min max
0.03 19.1577 -6.03216 30.5339
0.05 27.738 6.52056 36.5768
0.1 39.3457 23.5095 44.7488
0.2 51.0122 40.5838 52.9873
0.4 63.1456 58.3417 63.7363
0.6 70.8328 66.9174 71.1907
1.0 81.9309 74.7254 86.0668


# NLO_mult_y_2.0
R central min max
0.03 2.89329 -6.4511 10.5111
0.05 13.6968 5.53402 20.3123
0.1 28.3121 21.4883 33.6779
0.2 43.0013 37.0279 47.3412
0.4 58.2783 52.4285 62.0046
0.6 67.9573 61.7505 71.6456
1.0 81.9309 74.7254 86.0668


# NLO_mult_narrowband_y_2.0
R central min max
0.03 2.89329 -6.75601 9.65346
0.05 13.6968 5.89913 18.7134
0.1 28.3121 23.0212 30.9699
0.2 43.0013 40.2289 43.5153
0.4 58.2783 55.2355 58.9658
0.6 67.9573 63.2147 69.6673
1.0 81.9309 74.7254 86.0668


# NLO+LLR_y_2.0
R central min max
0.03 26.625 22.2578 30.1678
0.05 32.0671 27.6089 35.4926
0.1 40.4138 35.8482 43.5858
0.2 50.0474 45.3224 52.8914
0.4 61.4559 56.2953 64.1179
0.6 69.4248 63.6839 72.33
1.0 81.9309 74.7254 86.0668


# NLO+LLR_narrowband_y_2.0
R central min max
0.03 26.625 23.327 28.123
0.05 32.0671 29.0593 33.0505
0.1 40.4138 38.0053 40.7695
0.2 50.0474 48.2552 50.5042
0.4 61.4559 58.013 62.0548
0.6 69.4248 64.6329 71.0426
1.0 81.9309 74.7254 86.0668


# NLO+LLR_mB_y_2.0
R central min max
0.03 26.244 21.6259 30.0721
0.05 31.615 26.8213 35.4199
0.1 39.8506 34.8192 43.5712
0.2 49.3685 44.0475 52.9809
0.4 60.7445 54.9648 64.3192
0.6 68.8402 62.6145 72.5141
1.0 81.9309 74.7254 86.0668


# NLO+LLR_mB_narrowband_y_2.0
R central min max
0.03 26.244 23.3135 27.612
0.05 31.615 29.0426 32.462
0.1 39.8506 37.9797 40.3029
0.2 49.3685 47.409 49.9414
0.4 60.7445 57.0759 61.5539
0.6 68.8402 63.872 70.8255
1.0 81.9309 74.7254 86.0668


# NLO+LLR_R015_y_2.0
R central min max
0.03 24.6887 19.8379 28.7996
0.05 30.1265 25.0756 34.2575
0.1 38.4776 33.1456 42.6036
0.2 48.1298 42.4492 52.2669
0.4 59.5456 53.2685 63.9246
0.6 67.4778 60.5714 72.345
