# NLOPS_y_0.0
0.1 165.429 0 0
0.2 166.065 0 0
0.3 167.342 0 0
0.4 169.149 0 0
0.5 171.327 0 0
0.6 173.773 0 0
0.7 176.517 0 0
0.8 179.472 0 0
0.9 182.516 0 0
1.0 185.699 0 0


# LOPS_y_0.5
R central min max
0.03 34.489 0 0
0.05 46.3745 0 0
0.1 71.4188 0 0
0.2 102.194 0 0
0.4 145.597 0 0
0.6 176.372 0 0
1.0 225.717 0 0


# NLOPS_y_1.0
R central min max
0.03 28.2645 0 0
0.05 37.8224 0 0
0.1 55.7357 0 0
0.2 80.392 0 0
0.4 113.356 0 0
0.6 138.651 0 0
1.0 184.584 0 0


# NLOPS_mur0.5_muf0.5_y_1.0
R central min max
0.03 31.6884 0 0
0.05 42.4424 0 0
0.1 62.8444 0 0
0.2 90.3783 0 0
0.4 126.81 0 0
0.6 154.648 0 0
1.0 206.077 0 0


# NLOPS_mur0.5_muf1.0_y_1.0
R central min max
0.03 31.5061 0 0
0.05 42.2244 0 0
0.1 62.4538 0 0
0.2 89.0628 0 0
0.4 125.099 0 0
0.6 152.817 0 0
1.0 203.171 0 0


# NLOPS_mur1.0_muf0.5_y_1.0
R central min max
0.03 28.498 0 0
0.05 38.2558 0 0
0.1 56.5618 0 0
0.2 81.0525 0 0
0.4 114.41 0 0
0.6 140.018 0 0
1.0 185.558 0 0


# NLOPS_mur1.0_muf2.0_y_1.0
R central min max
0.03 27.8033 0 0
0.05 37.3509 0 0
0.1 55.0474 0 0
0.2 79.3167 0 0
0.4 111.793 0 0
0.6 137.116 0 0
1.0 182.174 0 0


# NLOPS_mur2.0_muf1.0_y_1.0
R central min max
0.03 31.5493 0 0
0.05 42.2597 0 0
0.1 62.4035 0 0
0.2 89.1084 0 0
0.4 125.511 0 0
0.6 153.295 0 0
1.0 204.111 0 0


# NLOPS_mur2.0_muf2.0_y_1.0
R central min max
0.03 31.5324 0 0
0.05 42.1776 0 0
0.1 62.378 0 0
0.2 89.0717 0 0
0.4 125.302 0 0
0.6 153.085 0 0
1.0 203.502 0 0


# NLOPS_py6_y_1.0
R central min max
0.03 23.633 0 0
0.05 33.3803 0 0
0.1 52.3977 0 0
0.2 78.5 0 0
0.4 112.534 0 0
0.6 137.687 0 0
1.0 181.893 0 0


# NLOPS_hw6_y_1.0
R central min max
0.03 30.2472 0 0
0.05 36.4051 0 0
0.1 49.3074 0 0
0.2 68.3718 0 0
0.4 95.5857 0 0
0.6 117.016 0 0
1.0 155.511 0 0


# NLOPS_noISR_y_1.0
R central min max
0.03 26.4346 0 0
0.05 35.227 0 0
0.1 51.8718 0 0
0.2 74.0964 0 0
0.4 101.678 0 0
0.6 120.388 0 0
1.0 146.668 0 0


# NLOPS_py6_noISR_y_1.0
R central min max
0.03 21.0584 0 0
0.05 29.4755 0 0
0.1 45.7552 0 0
0.2 68.1821 0 0
0.4 96.9365 0 0
0.6 117.163 0 0
1.0 147.355 0 0


# NLO_y_1.0
R central min max
0.1 141.662 0 0
0.2 142.205 0 0
0.3 143.286 0 0
0.4 144.775 0 0
0.5 146.589 0 0
0.6 148.624 0 0
0.7 150.889 0 0
0.8 153.324 0 0
0.9 155.82 0 0
1.0 158.483 0 0


# LOPS_y_1.0
R central min max
0.03 27.2729 0 0
0.05 37.3543 0 0
0.1 55.6069 0 0
0.2 83.6227 0 0
0.4 120.446 0 0
0.6 151.752 0 0
1.0 195.898 0 0


# NLOPS_y_1.5
R central min max
0.03 23.1421 0 0
0.05 30.6417 0 0
0.1 44.8336 0 0
0.2 63.3903 0 0
0.4 88.2555 0 0
0.6 107.372 0 0
1.0 141.286 0 0


# NLOPS_mur0.5_muf0.5_y_1.5
R central min max
0.03 25.6671 0 0
0.05 34.179 0 0
0.1 49.9883 0 0
0.2 70.837 0 0
0.4 98.8616 0 0
0.6 120.398 0 0
1.0 157.391 0 0


# NLOPS_mur0.5_muf1.0_y_1.5
R central min max
0.03 25.3861 0 0
0.05 33.7495 0 0
0.1 49.2588 0 0
0.2 69.7955 0 0
0.4 97.7972 0 0
0.6 119.38 0 0
1.0 157.029 0 0


# NLOPS_mur1.0_muf0.5_y_1.5
R central min max
0.03 23.6404 0 0
0.05 31.4809 0 0
0.1 45.6037 0 0
0.2 64.7652 0 0
0.4 90.1557 0 0
